5205;860001022;2019-12-31;2018;MILES;337888161;189411234;148476927;42535677;123043454;-17102204;13298273;0;2045294;1620498;-24787313;6274920;-31062233;
5206;890925108;2019-12-31;2019;MILES;322354606;238508091;83846515;8497075;19354787;55994653;2432768;1177758;2079416;4439491;62887314;18341436;44545878;
5207;890925108;2019-12-31;2018;MILES;283275703;214335928;68939775;7227769;17291594;44420412;3579394;1172471;586272;3911049;44181229;12591166;31590063;
5208;830512304;2019-12-31;2019;MILES;48267951;25967122;22300829;5262351;12700022;4338456;0;4737460;0;3769101;3370097;1962957;1407140;
5209;830512304;2019-12-31;2018;MILES;32806589;11184452;21622137;5018539;12038509;4565089;0;1227620;0;259993;3597462;1300251;2297211;
5210;860013704;2019-12-31;2019;MILES;157101299;72546089;84555210;15551418;55461129;13542663;2190871;0;308094;0;11700277;2533880;9166397;
5211;860013704;2019-12-31;2018;MILES;170050893;77864299;92186594;9404529;64882377;17899688;2757234;0;724265;0;12384663;-4351175;16735838;
5212;890930534;2019-12-31;2019;MILES;115778500;95149739;20628761;10346213;10651946;-369398;8365990;1845812;859679;1532067;3009052;-254459;3263511;
5213;890930534;2019-12-31;2018;MILES;118754306;95018766;23735540;10205900;11768458;1761182;6824646;2905392;620029;1732095;1770209;-1088381;2858590;
5214;800244309;2019-12-31;2019;MILES;72203572;51755276;20448296;12354647;9559828;-1466179;3863061;188235;2362310;5046987;1891822;367679;1524143;
5215;800244309;2019-12-31;2018;MILES;68137115;48982856;19154259;12516156;8542344;-1904241;2019139;701468;1620351;4349237;1344740;-161085;1505825;
5216;890906388;2019-12-31;2019;MILES;113739888;99009443;14730445;9098250;0;5632195;8033171;0;62425;2767755;429204;1308413;-879209;
5217;890906388;2019-12-31;2018;MILES;130113529;116163624;13949905;7900990;0;6048915;5684252;0;205817;860950;1431430;592441;838989;
5218;860522602;2019-12-31;2019;MILES;2699711;2128276;571435;254509;289697;27229;1;47254;11341;549852;541167;-43998;585165;
5219;860522602;2019-12-31;2018;MILES;2556734;1950142;606592;374246;372313;-139967;13;190814;14238;1009444;692888;51845;641043;
5220;860031606;2019-12-31;2019;MILES;1388784901;1126238763;262546138;34295602;160275742;67974794;25487315;27598569;788460;38352915;53827828;13345772;40482056;
5221;860031606;2019-12-31;2018;MILES;1065415369;872155311;193260058;30685182;134042644;28532232;24565996;22952633;947294;24230916;6191813;5492125;699688;
5222;811011779;2019-12-31;2019;MILES;600960855;421836532;179124323;71881504;0;107242819;0;0;0;14650059;123987967;38219961;85768006;
5223;811011779;2019-12-31;2018;MILES;548825707;390804622;158021085;49208983;0;108812102;52028076;4179506;875976;50423760;103514717;17403777;86110940;
5224;900090506;2019-12-31;2019;MILES;0;0;0;27918;0;-27918;833;0;0;0;7255175;71370;7183805;
5225;900090506;2019-12-31;2018;MILES;0;0;0;28820;0;-28820;1675;0;0;0;8016510;168879;7847631;
5226;890300466;2019-12-31;2019;MILES;1518141519;951869729;566271790;140624386;367200248;58447156;41574864;55781236;15919451;57487494;192600859;22041876;170558983;
5227;890300466;2019-12-31;2018;MILES;1369712823;858144267;511568556;131158736;374910681;5499139;49344333;23531591;23758976;83314829;182065894;-16845867;198911761;
5228;860036081;2019-12-31;2019;MILES;19858556;49583829;-29725273;56091500;0;-85816773;7311254;16894;165716;197070;-97896061;2228148;-100124209;
5229;860036081;2019-12-31;2018;MILES;80100656;122005830;-41905174;16461485;0;-58366659;5745024;78419;126339;882858;-92283269;3533778;-95817047;
5230;901131258;2019-12-31;2019;MILES;0;0;0;14794;0;-14794;101205;0;0;0;-115999;4038;-120037;
